Annual_Income,Account_Age,Average_Session_Duration,Monthly_Spend,Items_Purchased_Per_Month,Customer_Rating,Region,Device_Type,Preferred_Category,Payment_Method,Customer_Segment,Signup_Source,Is_Prime_Member,Used_Coupon_Last_Month,Churned
48.12855734995451,22.211738182027112,27.63468170782423,23.30619252130472,29.157071506241987,2.894778748658519,Asia,Mobile,Home,PayPal,Regular,Organic Search,1,0,1
59.85729995679863,22.900814882506104,33.87884396759871,35.77617747826332,44.395883475264746,3.186153052927116,Other,Mobile,Home,Credit Card,Premium,Organic Search,0,1,0
61.87386051564751,31.01502192757177,37.55355509087471,30.657462809596446,45.28529679977341,3.7733254189019023,Asia,Mobile,Home,Credit Card,Regular,Organic Search,1,1,1
75.89563642018614,42.45920407902631,39.802534968014434,44.61985252468981,52.617403752497296,4.326122903701587,Asia,Desktop,Clothing,Credit Card,Regular,Organic Search,1,1,1
55.796331732135755,23.359384965333277,32.52422026344007,32.48333562421474,35.65122210702872,3.2436906760412727,Europe,Desktop,Electronics,Bank Transfer,Premium,Ad Campaign,0,1,1
53.257963165821664,34.22540120111967,31.7704688164334,34.46123244854528,34.908132023627864,2.9647433141321127,North America,Mobile,Electronics,Bank Transfer,Premium,Ad Campaign,1,0,1
51.94384301577336,28.525881950524653,30.57059579391753,31.348561334031608,33.30525764231124,2.7985063618129047,North America,Mobile,Books,Bank Transfer,Budget Shopper,Ad Campaign,1,1,1
46.46833707189312,28.387071464066846,21.84214381693158,30.374630796255534,34.153258338171455,2.754016520140632,North America,Tablet,Books,PayPal,Premium,Referral,0,1,1
53.38483843461691,23.40324644804777,30.033796809259652,34.84466359332572,31.63469655976811,2.9247927695882145,Asia,Mobile,Home,Bank Transfer,Premium,Ad Campaign,0,0,0
47.04598589860971,27.795619084637934,27.513923576481314,36.847306248698395,27.759592042001593,3.1310280799710473,Asia,Mobile,Home,PayPal,Premium,Organic Search,1,1,0
51.68460976269614,20.382635379371507,28.45883847056862,29.74957923647319,37.13095739967854,2.66292140453844,Europe,Tablet,Books,Credit Card,Budget Shopper,Referral,0,0,0
63.1759753560796,36.03922518222234,25.357636983173904,34.14149441098224,40.90911888716128,3.9447452991590595,Asia,Tablet,Clothing,Bank Transfer,Premium,Organic Search,1,1,0
39.934574347203586,20.826483872569447,22.686219198842636,24.945079069587788,30.782109069770662,2.2929351980590678,Asia,Tablet,Books,Crypto,Premium,Ad Campaign,1,1,1
61.39878561129045,33.46564890556914,43.72572176349734,33.630151258216095,37.558917922906886,3.5588621244513963,Europe,Tablet,Books,Bank Transfer,Premium,Referral,1,1,1
63.17115067339866,25.70760230857507,33.12395616096284,43.83053347778534,40.86952367652324,3.780246965484457,Asia,Desktop,Electronics,PayPal,Premium,Ad Campaign,0,1,0
48.81931473008921,19.934308153661583,23.574276161200125,28.158716682272594,28.504109127604153,2.656023270021864,North America,Desktop,Books,Credit Card,Budget Shopper,Organic Search,1,1,0
28.781451009914054,17.37686659622395,17.50986657415402,15.00656513445247,18.73371254142662,1.912873960146404,North America,Mobile,Books,Credit Card,Regular,Ad Campaign,1,1,0
43.921780129055676,17.219150043406835,25.562681018080198,24.467805192828934,23.374242804390395,1.903751345258617,Europe,Desktop,Clothing,Credit Card,Budget Shopper,Organic Search,0,0,1
62.96994546561109,33.80100419330116,40.000778250459966,40.655636973253216,39.22374757930484,3.4064311248902293,North America,Mobile,Home,Bank Transfer,Budget Shopper,Organic Search,1,0,1
49.77131937701118,18.049970656204362,21.713818955766158,29.231803693280767,27.324469067808856,2.639277528047682,Asia,Mobile,Clothing,Crypto,Regular,Ad Campaign,1,1,1
40.00697767705089,24.244359901858786,25.29504885896546,21.437519325709005,28.433266806252483,2.0300431067356737,Asia,Desktop,Electronics,PayPal,Regular,Referral,1,1,0
44.95225078771782,16.313508820016366,27.38063720887639,33.63275814312482,31.727025701175368,2.5422450611789467,Other,Mobile,Home,Crypto,Premium,Organic Search,1,0,0
58.40620026504553,31.96459982092038,31.48375072954258,31.619040796380315,31.908110615584384,3.4159781923035224,North America,Mobile,Electronics,PayPal,Regular,Referral,1,0,0
55.4673356820138,30.8618225092369,32.03112755575519,33.42266570534025,40.72236830256097,3.329812916895765,North America,Tablet,Clothing,PayPal,Regular,Organic Search,1,1,0
47.61067900830306,20.321480412003655,30.818432121759294,31.175632011422756,39.68789429786648,2.7936519842708867,Asia,Desktop,Books,PayPal,Regular,Ad Campaign,0,1,0
46.33175588185313,26.0760107763502,29.40788494514725,21.273713087443582,30.276663676781723,2.512142036015045,North America,Desktop,Clothing,Crypto,Budget Shopper,Referral,1,1,1
46.08241850956178,24.34342057144867,20.201743275927207,29.57049311136077,27.709672120428902,2.740280229943343,Asia,Desktop,Books,Bank Transfer,Regular,Ad Campaign,1,1,1
40.77589815501497,17.693739796543795,26.117455825657917,20.245108191087184,36.38949086927039,2.393839247110849,Europe,Tablet,Home,Bank Transfer,Premium,Ad Campaign,0,1,1
66.15375689469442,28.034105026966174,36.0934675694356,42.98338526015266,38.383552237492594,3.9668727328443723,North America,Desktop,Home,Bank Transfer,Regular,Ad Campaign,1,1,1
46.7767953078866,13.575269195580406,26.055170860407454,24.215473137056055,30.475289584168138,2.8734305388123493,Other,Desktop,Clothing,PayPal,Budget Shopper,Ad Campaign,1,0,1
62.17158520825497,32.834042840625955,34.52375832404786,40.074027252348415,41.04020833957746,3.538235863000698,Europe,Mobile,Clothing,Credit Card,Budget Shopper,Organic Search,0,1,0
65.21316051922452,24.782566402801983,35.19114483598131,43.551228576713555,47.09657100907939,3.4872998229208303,Europe,Mobile,Home,PayPal,Regular,Ad Campaign,0,1,1
59.9831089814796,30.468275487946343,38.35339367679558,39.435611491418975,40.248107250905505,3.2592757935115673,North America,Tablet,Clothing,PayPal,Premium,Referral,0,0,0
45.683796872819514,21.52465735599851,24.74935746072928,28.415544716644117,27.949249332073105,2.5038984081790527,Other,Tablet,Books,Credit Card,Regular,Organic Search,0,0,1
54.037300903366095,30.414364328874026,24.6825579191271,31.497176770300854,31.795100290830117,3.0140505095066272,Europe,Desktop,Clothing,PayPal,Budget Shopper,Referral,0,0,0
49.758043936090836,23.368794470596097,25.596039812986184,27.549148056315126,31.146352187597568,2.9170565521122125,North America,Mobile,Home,Bank Transfer,Premium,Referral,0,0,0
40.96298139269872,18.834251764613903,23.333765991631438,30.46192759888765,23.101692141946167,2.5420814570222,North America,Desktop,Home,Credit Card,Premium,Ad Campaign,0,1,0
53.24359281721603,30.281149930049494,34.815442578805545,29.148174809659047,34.77572395043681,3.0324946744746297,Asia,Desktop,Electronics,Crypto,Premium,Organic Search,1,0,0
38.20960208840198,20.780091189621576,23.72920723089084,18.777496958761205,22.861554727949585,2.228677766909656,Asia,Mobile,Clothing,Credit Card,Budget Shopper,Organic Search,1,0,0
61.87679388461564,32.51917672822171,30.204827882176907,39.7875520709007,34.99078374848604,3.5485257582076777,Other,Tablet,Electronics,Credit Card,Regular,Organic Search,1,1,0
45.35382702701607,25.023251462550665,36.12795948991385,24.027749003463658,33.872997826872606,2.493827259648242,Europe,Tablet,Home,Bank Transfer,Premium,Ad Campaign,0,0,1
52.01159655872839,18.32793766332867,29.797867006701527,27.406703945372527,32.06568393117182,2.7610879608364947,North America,Mobile,Home,PayPal,Budget Shopper,Ad Campaign,1,0,0
52.83287871546142,30.20038275766562,34.797341614499345,25.92531018059779,29.902892347636328,2.6119412438317298,Europe,Desktop,Books,PayPal,Regular,Ad Campaign,0,1,0
47.410950262959226,26.767819101547623,25.393307693530044,26.514930799933467,30.2282107002171,2.564089097823386,North America,Tablet,Electronics,Credit Card,Budget Shopper,Referral,1,1,1
55.86693801475275,22.85005336449389,33.12693250928854,33.18930271326567,36.552810190476094,3.2979764481713953,Asia,Desktop,Electronics,PayPal,Premium,Organic Search,1,1,0
45.25096343377476,21.405079348516374,28.665638158908937,28.122944970907646,23.300492692426978,2.4445314455724656,Asia,Tablet,Books,Crypto,Premium,Referral,1,1,1
58.71297297457244,29.159950049148062,37.77401133890899,39.03300876194139,39.32419926841226,3.2870248406691047,Asia,Mobile,Books,Bank Transfer,Premium,Referral,1,1,1
36.54020319753251,17.597617676757594,24.855269132844896,24.03171361318268,20.08608058798021,2.242877272857152,Europe,Tablet,Home,Credit Card,Budget Shopper,Referral,0,1,0
51.26379579546412,27.30119773057473,32.11997418783367,29.99478859906575,39.310068099219436,3.058159238447084,North America,Tablet,Home,Bank Transfer,Premium,Referral,0,1,0
69.38928999058285,41.85147890444735,36.74621920444709,40.84079128883083,46.93690028614743,3.672362785162237,Asia,Mobile,Clothing,Credit Card,Premium,Referral,1,0,1
39.99668675394425,25.40717701533627,19.425320525867065,26.038641928027285,24.59819642468116,2.5552614702666334,Other,Desktop,Books,Crypto,Budget Shopper,Referral,0,0,0
43.222550294751485,15.050179180218711,25.269136458572206,31.023810828565168,25.48657049547774,2.761546999334529,North America,Mobile,Clothing,Bank Transfer,Premium,Organic Search,0,1,1
55.13907849658915,30.679889199824817,34.52556949865885,33.58870389588629,35.47301404631027,2.883806313485435,Other,Tablet,Books,Crypto,Premium,Referral,1,0,0
51.79581781939598,32.542575507375034,27.48545664717306,29.20096727479595,35.812049178148904,2.7730509951355513,Other,Desktop,Home,Crypto,Premium,Ad Campaign,0,1,1
53.50630099273559,28.687193099813808,34.22173939171932,28.132316591299173,34.68986619522993,3.3370215087535957,North America,Desktop,Home,PayPal,Regular,Organic Search,0,0,0
54.891871301476634,32.900837776668155,36.72730457049996,27.154301723237076,34.91966052098081,3.099979251396972,Other,Mobile,Clothing,Crypto,Premium,Referral,0,1,0
56.3472146856177,38.23495957131267,26.86752394125935,36.47340749954471,36.829985563514136,2.695033617428116,Other,Mobile,Books,Crypto,Regular,Ad Campaign,0,0,1
61.09699841956223,35.66704694031603,29.837205963675977,38.97011314629557,37.599542713386114,3.145543526148442,Asia,Tablet,Home,Crypto,Budget Shopper,Organic Search,1,1,1
54.098186569285126,28.295636262851207,29.122314848032808,34.76836604199772,33.96260052608471,3.032764337744986,North America,Desktop,Home,Credit Card,Budget Shopper,Organic Search,1,0,1
47.58742345381457,29.019154097331054,27.557339906449403,28.03781628688052,23.631551708811962,2.464399228003943,Other,Tablet,Clothing,Bank Transfer,Budget Shopper,Ad Campaign,0,1,1
56.72573701202731,29.08730767149811,28.838603794663292,39.66318119078339,40.27977086580104,3.1376697365238995,Other,Mobile,Electronics,PayPal,Regular,Organic Search,1,0,0
68.99881934895215,34.61892489090086,44.034262696825834,39.46281763103202,45.89502480794506,3.9108476016949405,North America,Mobile,Books,Credit Card,Regular,Organic Search,1,0,1
48.67366253617426,22.57976008951847,28.67881527172888,33.02527447053338,28.930785194396265,3.136936399489368,Asia,Mobile,Home,Bank Transfer,Regular,Referral,1,1,1
40.254706953293585,27.944420270807335,22.3176005413948,23.997852592017978,32.811131954384166,2.268536414098686,Other,Mobile,Electronics,Credit Card,Regular,Referral,0,0,0
61.07080669286972,26.443260016724857,27.127350823669975,34.20908095700448,40.00058203173867,3.721679061075771,North America,Tablet,Electronics,Crypto,Budget Shopper,Organic Search,0,0,0
48.796188360464015,32.05993280362259,20.91673242433143,31.647834245549454,28.09101993238842,3.135790469081777,Europe,Mobile,Electronics,Credit Card,Regular,Organic Search,1,0,1
28.273304539859637,16.635972888631677,16.814859123190928,18.602527198651757,21.376228926055372,2.0183523885227754,North America,Desktop,Home,PayPal,Regular,Organic Search,1,0,0
58.47421677150422,22.2405775117424,22.564138906630557,36.51242109997023,39.40140965926016,3.396091237953347,Europe,Tablet,Home,Credit Card,Regular,Organic Search,0,0,1
44.64671814046077,24.161605535187494,29.112563320651745,27.11314457250126,30.40139674049427,2.1171423834006236,Other,Tablet,Home,PayPal,Premium,Organic Search,1,1,0
49.094667176958396,14.047201050221078,26.290374647651678,29.305227979307713,30.42138904874239,2.925931002716921,North America,Desktop,Books,Bank Transfer,Budget Shopper,Referral,0,1,1
53.319803305690144,29.78744173700025,43.91981018130588,41.54536995489584,36.23460718192172,3.293519660872793,Asia,Mobile,Home,Crypto,Premium,Organic Search,1,0,0
51.904996797790666,30.37865581384029,38.93337136655737,35.88002465945909,32.8220939027901,2.9525291293746134,North America,Desktop,Home,PayPal,Budget Shopper,Ad Campaign,0,1,1
57.0945181713904,25.58547930743493,30.5854641826509,37.14801848277629,39.05723189216421,3.661928484139552,Europe,Mobile,Electronics,PayPal,Regular,Referral,0,0,1
45.645136294301565,23.440306626928695,24.626308450474944,27.834278409394493,23.002033002258784,2.8311084795666845,Europe,Desktop,Home,Credit Card,Regular,Ad Campaign,0,1,0
55.131057981760826,37.33631615963184,34.80219870297759,37.10726359144317,34.316630567717375,3.280086355201247,Other,Tablet,Clothing,Crypto,Budget Shopper,Organic Search,0,0,0
47.40453322416083,21.173533090770732,33.736770017919625,30.514699040062304,36.84048943803322,2.979942135926226,Asia,Desktop,Electronics,PayPal,Regular,Ad Campaign,1,0,1
57.38810480887503,23.39951446915451,24.192326886419195,34.537681896421155,34.61753203186772,3.348243117922932,Asia,Mobile,Home,Bank Transfer,Premium,Organic Search,0,0,1
56.153674840130535,35.48515443237826,22.845831567975708,32.477947603014655,34.3864546048587,2.620697318593809,Asia,Mobile,Books,Bank Transfer,Budget Shopper,Organic Search,1,0,0
40.645612979554045,30.135742442430995,19.55593051376001,24.063698437081673,24.851783752135216,2.2410921070859384,Other,Mobile,Electronics,Bank Transfer,Budget Shopper,Organic Search,0,1,0
60.85982116175032,30.448388940114395,36.09522076324507,23.83418975353797,35.30706227952746,3.7392932133620445,Other,Desktop,Electronics,Bank Transfer,Regular,Ad Campaign,0,1,0
44.64036554885952,27.37749795147154,26.788132209156927,27.626622686506277,21.287254889959808,2.386791374221323,North America,Tablet,Books,Crypto,Budget Shopper,Ad Campaign,1,1,0
58.08057798281145,35.74766856906013,36.75828943797362,32.894442469245426,36.9453232939948,3.255900846314419,Europe,Tablet,Electronics,PayPal,Regular,Referral,1,0,0
53.67287313401341,23.124015404314783,24.12144134606349,38.57440387353958,35.362875521394514,2.8237421104512244,North America,Tablet,Clothing,Credit Card,Premium,Referral,1,1,0
68.38183676795123,31.764389207136272,27.187362839013232,41.10647834401775,44.26442615928302,4.286408263552263,Europe,Tablet,Home,Crypto,Premium,Organic Search,0,1,0
47.76534017628148,30.037042653914412,30.132000975814467,23.90335042762904,30.540396147765357,3.138640891177463,Other,Mobile,Books,Credit Card,Budget Shopper,Organic Search,0,0,0
46.506832038818025,31.67848741295156,21.85187439300636,27.704578606778345,30.380083873208072,2.470715348966648,Asia,Mobile,Clothing,PayPal,Premium,Ad Campaign,1,0,0
49.805803941122676,27.717306271433113,18.309996777868605,25.698998024423588,35.95371771215741,2.8914497217306536,Asia,Desktop,Clothing,Credit Card,Premium,Referral,0,0,1
46.968202171657246,19.08502931831835,26.485298051228707,30.07455096584421,29.862769760824953,2.543377993748079,North America,Desktop,Electronics,PayPal,Premium,Ad Campaign,1,1,0
57.9994190194205,38.935015068207456,35.46897105766533,35.96344086901024,35.69033334281788,3.4473485978613665,Europe,Tablet,Electronics,Credit Card,Budget Shopper,Organic Search,0,1,0
33.83689391563412,14.263592468757238,18.06103455905302,24.133494873813543,21.010041848053877,2.1056201735816042,Other,Desktop,Home,Crypto,Budget Shopper,Referral,0,0,1
39.46317580853646,18.05589899841097,19.644428956873856,20.514378318343613,27.67877793469742,2.4828764154253653,Asia,Mobile,Home,Credit Card,Regular,Ad Campaign,0,1,1
39.32197078420807,21.372674564552142,20.909953886657863,23.729214855437426,30.50137508463662,2.3630907593218398,North America,Tablet,Clothing,PayPal,Regular,Referral,1,0,1
59.50307591973576,37.522340063441746,31.059069325051144,30.24175837013491,36.47849626073612,4.0714238499953215,Other,Tablet,Electronics,Crypto,Budget Shopper,Organic Search,0,1,1
67.10613372581925,37.82294674567074,30.84216154546984,43.06965936319041,43.96525517638361,3.5599613255253146,North America,Desktop,Home,Bank Transfer,Budget Shopper,Referral,1,0,1
48.955507814625285,26.552081409122195,23.709466251586967,31.44878941053566,33.00533112628229,2.4110539699859093,North America,Desktop,Books,Crypto,Premium,Organic Search,1,1,1
48.311782768099896,26.47233403464048,28.91724009501711,30.97028974497022,27.928635775714053,2.6837622527190934,Asia,Mobile,Books,Crypto,Premium,Referral,0,1,0
50.700521631131814,25.56783415878324,29.332840333316753,30.42678910410685,33.026799145480894,2.5394952880855683,Other,Desktop,Electronics,PayPal,Budget Shopper,Ad Campaign,1,1,1
61.61878302608191,33.600089085633485,34.64659979119574,38.63036137880431,34.92235046625591,3.1523112874237365,Other,Mobile,Clothing,Crypto,Budget Shopper,Ad Campaign,1,0,1
40.72646865809426,7.7154339405756165,17.92138959361164,30.85323762809094,20.280528564673375,2.1281808856943143,North America,Mobile,Electronics,Crypto,Regular,Referral,0,0,1
52.38368982734785,24.708807618324933,27.99426517543082,30.289836868240652,35.333010815399,2.782119718435945,Other,Tablet,Home,Crypto,Budget Shopper,Ad Campaign,1,0,0
59.7519762978243,31.082597823496055,23.066794254810517,36.405766513534914,37.49522299892805,3.176200420653635,North America,Mobile,Home,Credit Card,Premium,Referral,1,1,1
55.01094169939845,21.75040043160169,31.0591629221534,28.66205982291343,36.46509353128326,3.2618448630428096,Asia,Mobile,Electronics,Crypto,Budget Shopper,Ad Campaign,0,0,0
51.89581616598743,27.879524672051517,34.97255857645415,27.664445853199126,33.669648088362614,2.8527112612409447,Other,Tablet,Home,PayPal,Regular,Referral,0,1,1
60.01046092567141,28.982874357905096,26.372158914929805,36.397529727776075,35.58939943136313,3.371371285946954,North America,Desktop,Home,Crypto,Regular,Referral,0,0,1
22.96767707000763,20.261217026581264,9.995547858574298,18.196340428812206,14.770600038629782,1.6029610141193513,Other,Desktop,Books,PayPal,Budget Shopper,Referral,1,0,0
56.77875319530908,36.25447522372882,32.70929476161558,33.042128620179156,32.590335009398906,3.0581151710063477,Other,Tablet,Electronics,Crypto,Budget Shopper,Referral,1,1,0
43.45924316872576,19.400593738772066,29.54037559772285,25.13187978398696,33.11691131267665,2.4492733626139156,Asia,Mobile,Home,PayPal,Budget Shopper,Referral,0,1,1
31.693671031435432,15.09264695788424,15.414508293938818,17.388661640843758,15.854989963423158,1.9551662782972847,Europe,Desktop,Home,PayPal,Premium,Referral,1,0,0
55.11202599524981,27.18627516958294,27.196487815690865,30.92818891377259,35.137568448522345,2.6926972794741806,North America,Desktop,Clothing,Crypto,Budget Shopper,Referral,0,0,0
63.73658545162958,29.609995345016678,26.1949678575239,39.42183709381303,37.78082998539386,3.0592625325704255,Asia,Desktop,Clothing,Bank Transfer,Premium,Organic Search,0,1,1
48.62551485372308,25.287882347002174,27.209504751434178,23.18627833151927,33.60305876168279,2.8735586845800984,North America,Mobile,Clothing,PayPal,Premium,Organic Search,0,1,1
59.528745472029385,25.972962391576743,41.93015219026301,40.841005589884546,37.53367475733384,3.5019954660708166,Other,Tablet,Clothing,Bank Transfer,Premium,Referral,1,0,1
66.12278257988646,27.4083146152556,37.6156434977786,37.01198035541403,41.16447515825197,4.22874707144536,Asia,Mobile,Clothing,Credit Card,Regular,Organic Search,1,1,0
63.14914453584048,34.688128387421585,34.631774088385555,40.777100663256846,44.03314935597675,3.621338507079611,Other,Mobile,Home,Bank Transfer,Regular,Ad Campaign,0,0,1
66.39964529371393,36.34747056796602,37.9691753099941,34.75979278665285,43.26277651178549,3.953102529023102,Asia,Tablet,Home,Credit Card,Budget Shopper,Referral,0,0,1
57.42127491071892,24.689058657059498,31.5317871831267,37.128125468616226,39.132084252743184,3.2265025582982947,Other,Mobile,Electronics,Crypto,Regular,Ad Campaign,1,0,0
50.754336389015926,29.853945348320963,24.25632033878818,33.14038026466754,29.555677875049227,2.978182327049173,Asia,Mobile,Home,Bank Transfer,Budget Shopper,Referral,0,1,0
33.980341881028316,13.832282294687502,22.393947655115248,21.925013416640574,17.17036291892213,2.3838732904431144,North America,Tablet,Electronics,PayPal,Premium,Ad Campaign,1,0,1
47.53937511870051,25.03551374954016,27.16258316928818,24.545910984021134,31.2758216942958,2.237281896293914,North America,Mobile,Electronics,PayPal,Budget Shopper,Referral,0,0,0
41.567534046838084,24.885487086481323,22.941403359462406,25.938713186495157,25.902934886213195,2.504586256428845,Asia,Desktop,Clothing,Credit Card,Budget Shopper,Organic Search,0,1,1
71.70942717497815,35.686650763970505,35.051037823485856,38.293431566049335,48.803649017324595,4.549956559649282,Asia,Mobile,Home,PayPal,Regular,Ad Campaign,1,1,0
48.24114187567663,26.394275498543987,32.39841372532857,27.93363210502124,31.077062634870888,2.837634750817754,Other,Desktop,Home,PayPal,Regular,Referral,1,1,1
51.23204806784486,23.03387581448457,31.16878879131367,34.85688124452822,34.01859493142036,3.320393128392733,Other,Tablet,Clothing,PayPal,Premium,Organic Search,1,0,0
55.51485376040468,26.775093963061853,28.045025800069716,36.495719964525776,30.402816089468693,3.0212498952673155,North America,Desktop,Home,Bank Transfer,Budget Shopper,Organic Search,1,1,0
50.436024463724536,24.188715077460564,32.248025296617215,30.322346448396456,39.39294519007085,2.8839051558963353,Other,Tablet,Home,Credit Card,Premium,Organic Search,1,1,0
66.95051040430752,29.742363469452567,34.583711949635706,36.27107993889314,42.942984815187785,3.7994547095258335,Europe,Desktop,Clothing,Credit Card,Regular,Organic Search,0,0,0
43.77350638265548,21.002882375748833,20.556412794160853,28.846454678290062,30.894333544913263,2.0101319697171247,Other,Mobile,Home,Crypto,Budget Shopper,Organic Search,0,0,1
51.94607455237243,18.22994578186748,25.15167697514355,31.245169682215558,30.83862761327339,2.7007964452509263,North America,Desktop,Clothing,Crypto,Regular,Organic Search,1,0,0
42.57529414301952,18.831878335799235,15.446603289764328,16.26391409289002,28.75197585072338,2.2066383381510875,North America,Desktop,Home,Bank Transfer,Premium,Referral,1,0,1
36.79977488779294,16.975509977048116,22.361816900168048,25.210384237941838,19.359897004728808,2.3401106888564973,Asia,Desktop,Home,Bank Transfer,Premium,Referral,0,1,0
43.882309090947146,20.66025578299667,15.895118047498357,26.232454119089518,30.105738343024495,2.7378921101518703,Europe,Mobile,Clothing,Credit Card,Budget Shopper,Ad Campaign,0,0,0
49.62963202951588,23.607328785404047,21.768300375537805,34.58758420964182,31.013351523834906,2.9231361268113734,Asia,Desktop,Home,Crypto,Budget Shopper,Referral,1,1,1
45.7069777548274,22.544667878113057,15.798691724301673,23.04310457752522,29.811702304412297,2.826132120812293,Other,Mobile,Clothing,PayPal,Regular,Organic Search,1,0,0
43.07579020126144,23.93510269106104,23.304370993134775,13.138658867972861,30.44217273627528,2.4518254680946603,Europe,Desktop,Home,Crypto,Regular,Organic Search,0,0,0
35.93682536328166,22.340998052303444,19.08881187858149,22.67843065134974,19.0450453968621,2.381814538138432,Asia,Tablet,Electronics,Crypto,Premium,Ad Campaign,1,1,1
49.16894427371305,21.335646002615192,25.572786391203543,30.66762127095572,29.564092720768695,2.82437476137457,Other,Desktop,Books,Bank Transfer,Budget Shopper,Ad Campaign,0,1,0
34.952796259689975,11.460393852899266,14.532438316811893,14.208991245388177,24.319952552602164,2.0608953445411116,Asia,Desktop,Clothing,Bank Transfer,Regular,Organic Search,0,1,1
57.60055963689602,23.590057757232497,26.405255909827936,30.646337598671188,44.784138924896034,3.2198941474199136,Europe,Tablet,Home,PayPal,Budget Shopper,Referral,1,0,0
50.824397529345035,22.976184158697883,30.043083027099353,41.51550949248663,32.55257022275909,3.072464954921567,North America,Desktop,Books,Credit Card,Premium,Referral,0,0,0
35.4244850053507,15.952635913592802,17.005983060254692,20.032248546595206,25.09489166621172,1.9746886907274923,Asia,Mobile,Electronics,PayPal,Budget Shopper,Organic Search,0,1,0
46.907909229501364,19.603974283763396,27.222962523138406,31.06858144320568,30.11574085467121,2.927183909986063,North America,Tablet,Clothing,Crypto,Premium,Ad Campaign,0,1,1
42.478435944094166,14.75863465079761,19.37952068169279,22.884422256982965,34.40884294530826,2.1931176843503266,Asia,Tablet,Clothing,Crypto,Regular,Ad Campaign,1,0,0
53.1917451041918,24.31526841472496,30.070242149775368,23.553835467102452,28.45935848334628,2.7848808574906725,Europe,Mobile,Clothing,Crypto,Regular,Organic Search,0,1,0
63.40450446023144,32.609385330685576,40.73722862104958,37.361669688955246,41.54410155549319,3.7589216211168015,Other,Tablet,Books,Crypto,Premium,Organic Search,1,1,0
31.248275303542556,18.5992849809491,19.824297518715934,17.686546940981113,14.621974829835448,1.8247520562665982,Asia,Mobile,Books,Crypto,Regular,Ad Campaign,0,0,0
51.150260791474174,22.788015130195483,26.276781253336637,29.090643520211017,24.474669017579707,2.824287697530048,Asia,Mobile,Books,Credit Card,Budget Shopper,Organic Search,0,1,0
48.398672044333594,22.134346911449626,27.77666499098515,28.580639884574584,32.500254014729194,2.988269029976639,Asia,Desktop,Clothing,Bank Transfer,Premium,Ad Campaign,0,0,0
56.713400764504655,23.723208838015772,30.109377135091606,35.08511354528534,37.35195278344413,3.091712723733159,North America,Desktop,Electronics,Crypto,Premium,Ad Campaign,0,0,0
52.131966282376894,25.908787289314564,28.70804228643357,30.67871196441091,32.88884880144728,2.937069352401009,Asia,Desktop,Electronics,Credit Card,Budget Shopper,Ad Campaign,0,0,0
42.48030668261181,16.998010170351833,21.898918940768233,20.43215933777763,27.240520028558542,2.7846025151431544,Asia,Tablet,Home,Bank Transfer,Premium,Ad Campaign,1,1,0
46.80946064333382,26.27036938787291,25.005694927349342,30.030415552248048,41.270197437416385,3.0532784239186412,Asia,Tablet,Clothing,PayPal,Regular,Organic Search,1,1,1
42.03974143196511,12.090538256312,24.076277876414604,17.426357837889373,26.422218947667304,2.8010428226523523,Europe,Desktop,Electronics,Credit Card,Regular,Referral,0,1,0
60.76007138598598,28.58188733073068,28.94792511417351,28.25461300245479,41.27948166526615,3.388261595079486,Other,Tablet,Books,Crypto,Regular,Organic Search,1,1,1
50.21311648671942,26.61209493931842,23.045759346240782,33.084591870837926,30.36574884771904,3.1667591069926484,Asia,Mobile,Home,PayPal,Premium,Referral,1,0,1
69.01190685753008,35.42512601037756,31.708107279401094,43.435225203059474,45.89105347003666,3.682297275336185,Asia,Tablet,Electronics,Credit Card,Budget Shopper,Ad Campaign,0,0,1
49.39339186185379,38.16186425082938,19.965145553752897,29.40645365681613,31.271886847510306,2.6226850275438514,Other,Tablet,Books,PayPal,Regular,Referral,1,1,0
42.91593233089537,23.206966288287223,18.125990667000302,20.167765379516936,26.45854132552794,1.932344262562748,Other,Tablet,Clothing,Bank Transfer,Premium,Referral,1,1,1
34.862856073871725,12.41115505272581,19.89215212124803,18.08606988162673,29.02700131071776,2.433291453819585,Europe,Mobile,Books,Credit Card,Regular,Referral,1,1,1
31.96860323744055,15.506980383274911,13.565187960878827,18.130174951718313,24.899739475481546,1.6828602105130857,Europe,Mobile,Clothing,Bank Transfer,Budget Shopper,Ad Campaign,1,1,1
34.158640569945106,8.198088617640295,21.098517402509742,14.11160846767061,22.681729636361627,1.9745257483182763,Asia,Tablet,Clothing,Bank Transfer,Budget Shopper,Ad Campaign,0,0,0
52.67126651011483,25.932634508573614,29.12540844994969,28.646645273975963,26.171581455770763,2.800567785345774,Europe,Mobile,Books,Credit Card,Premium,Ad Campaign,1,1,1
55.08725023229934,23.378344831145878,21.4397186672934,35.66167149208633,34.543180369610575,3.3073429322854393,Asia,Desktop,Electronics,Credit Card,Premium,Ad Campaign,0,0,0
34.188092979678665,21.67099786764014,21.75084126782087,26.222077244964062,31.682856912208923,1.9179360010482005,Asia,Mobile,Home,Bank Transfer,Premium,Organic Search,0,1,1
58.950383140761154,26.7274901974029,36.07130463258133,33.692490873822486,37.51043320825577,3.0506905292727353,North America,Tablet,Clothing,PayPal,Regular,Ad Campaign,1,1,1
