Sequel,Based_On_Book,Big_Studio,Genre,Budget_Million,Box_Office_Million,Critic_Score,Audience_Score,Profit_Margin_Percent,Marketing_Spend_Million
Yes,False,High,Comedy,36.123436869819685,36.32278773605866,43.97056028233916,39.38383840761111,31.35182326344831,56.93795733765358
Yes,True,High,Sci-Fi,71.57564258626871,66.7601183590411,67.33327586186222,45.72935030378862,30.698295567141457,50.488764781709946
No,True,Low,Sci-Fi,44.90360984259772,43.4231377914045,40.052146917053534,38.56628188750717,47.299539647358216,73.3164038351196
Yes,True,High,Sci-Fi,43.262060397482855,33.444559919291805,39.59242142101736,50.76744794307882,53.97496298047379,56.90624835829871
No,True,High,Drama,46.087966903178206,48.00646361830694,50.0388471628136,46.76496984720851,51.44554789871563,44.29715730065393
Yes,True,Low,Sci-Fi,52.98357950224312,63.55554749009141,59.223105369369456,39.48413909044704,44.78304198501109,37.17249641323971
Yes,True,Low,Sci-Fi,38.487495725255826,43.07958109524439,40.73199543882146,59.39414190019407,60.1184827512419,70.43167104588831
Yes,True,High,Sci-Fi,46.27365346848419,58.28968281009596,49.27663564536333,77.74209953194239,78.32176733586829,71.3960619158732
No,False,Low,Action,51.933939125594556,43.640962890509336,46.12563150360497,41.405067974315216,51.22518476223338,53.80427266747762
Yes,False,Low,Drama,63.80049118322495,47.893385831430365,56.54140733401573,34.22704156414083,41.729950113415356,79.8198729206996
Yes,False,Low,Comedy,47.979914471003575,50.0950037531677,39.51167589621347,44.765298526916624,42.568106535469184,60.5374641662149
Yes,True,Low,Action,62.37963495466841,52.7208124402658,57.852329592365486,56.51029756872636,57.98493713111744,79.92007328657222
Yes,True,High,Horror,43.919575928402196,32.621995786867004,33.32322586607696,46.39707458106445,54.64412662917981,45.6394855242576
No,True,High,Drama,71.95230371790495,75.62090865197456,75.0520065847324,75.92178030557415,67.5394825950854,43.80305781175639
No,True,High,Drama,47.59773748602543,59.92186141412421,48.056996370870394,58.672048594915495,49.32297940090677,52.295260444784894
Yes,True,Low,Horror,53.092326752412305,49.543102373162014,53.85082752124986,63.27257279006001,63.86603987449405,54.00653446409943
No,False,Low,Horror,67.22841696224457,71.30312512501702,63.49777403555264,61.0450949696487,56.617232619448636,77.26630290468016
Yes,False,Low,Horror,47.65913886649649,39.19575828960056,49.53399308954838,61.95060967619972,59.70622928939733,64.40014635068361
Yes,True,Low,Comedy,55.522221305521015,58.240034602138394,65.96787051893448,65.13554431851986,71.17180450498606,48.611359771102144
Yes,True,Low,Sci-Fi,55.28930585258697,50.45499060523535,58.843761865168204,53.540213031035925,63.3988339148419,60.16738367435358
No,True,Low,Drama,57.02212475599419,59.44734769725393,48.64610016338839,50.62421102493225,45.84449533652642,53.57922323777126
No,True,Low,Sci-Fi,36.16085694394422,41.94466942511164,56.41785728879154,52.661132593547066,61.19005869648185,47.94362828504978
No,False,High,Sci-Fi,31.87066879063505,44.97073208867963,35.807805558271966,60.43524811800235,62.73114635075704,58.80387352653505
No,True,High,Horror,43.499308249560045,45.32349865712164,55.25995401400046,54.89586312301682,38.93933055524409,57.13715834261897
No,True,Low,Comedy,50.94785860890657,50.24888363022523,53.37758685178958,47.61024167635165,46.76230706921279,48.51482073023637
No,True,Low,Action,36.12990043353868,34.12680460297492,28.99673611162067,77.33366447515729,77.29636896732892,48.35453967806167
No,True,Low,Comedy,54.5029898733849,45.14743177430986,44.287432950811,42.616418909151314,43.167950588252474,72.21894864884682
No,False,High,Sci-Fi,64.06096254246808,69.33436315301216,60.179154691006794,42.615172926938556,51.510833236017845,66.35123783137767
No,True,High,Comedy,57.16549256778898,56.24717919701992,56.915198071619805,37.29754545103333,36.60775069961191,74.15503094410447
Yes,True,Low,Horror,40.37232737608093,45.08308003416065,51.65354170721125,62.4316666011132,56.3190031446842,55.74372355767435
No,False,Low,Action,39.90231645538789,37.67470914470101,44.978396616691015,36.84890841374684,33.62802458729939,43.68396419815082
No,False,High,Horror,65.74780478448679,74.91561096055541,70.52315206776096,53.734511405971524,56.81859447929754,51.39146794433735
No,False,High,Action,32.00003624104089,29.847474884635226,37.45251788455545,73.68014933249344,72.20756908370542,75.40971008955006
No,True,High,Sci-Fi,47.65032987467095,43.03495779911311,40.63336329033273,60.494090473133866,68.72387407457154,35.993934022050595
No,True,High,Action,33.97297595447815,33.35174055832469,27.040408752380095,47.05434737163814,46.216088226579096,81.67066326785067
No,False,Low,Action,61.45275458030858,63.964116571718655,55.66320150412132,49.54174244276968,46.32139820523141,43.34760534531996
No,False,High,Action,46.57214272657422,46.328050877115096,48.062394587939856,56.5699453033714,54.456072459130695,71.69514773914332
No,False,High,Comedy,52.45700667675548,55.31682836248238,42.42316524907415,55.52956780212571,64.1541518406957,44.69312176186697
No,False,Low,Comedy,76.11684917944221,76.27404171137233,74.23998537263056,44.81230095423685,52.98619144333077,51.07247925139437
No,False,High,Sci-Fi,36.087437011524926,49.32911794069399,37.22402701773099,55.35910859104826,45.169734924186855,29.137844512434718
No,False,High,Action,67.65766825187502,70.01131220100072,69.92433627157875,60.809927629156185,55.959828187549334,87.80697841537194
Yes,True,High,Drama,45.508860867010235,55.0500775577388,48.28095900045937,48.83626103142511,42.89899755251712,68.6224612507296
Yes,True,Low,Sci-Fi,39.76673816137513,45.453730794763565,46.161655225471186,54.671079605098036,48.10183886038152,69.50547773043766
No,True,High,Action,73.42524533272329,80.60160768823395,66.88194797537128,52.14875357815185,41.47918981124699,52.606982659921435
No,False,Low,Action,51.37445903244006,39.45504011831485,47.20337668020238,61.35622362428629,57.705395368658955,46.03868474625179
Yes,False,Low,Comedy,30.574036263744002,50.71457942242699,37.89941653392804,37.66332902287015,34.04830875482787,71.64795910856681
No,False,High,Sci-Fi,46.60829253262065,56.788920548619394,56.872821217458196,29.906852734714178,32.4370251505651,41.953131123768195
Yes,False,High,Action,46.64821363837126,46.79109563721636,57.03965488489481,39.61438610387759,29.932920139838174,57.49309709641196
Yes,False,High,Action,56.785619766398426,52.37533236417435,59.26344931944702,48.588427507241455,34.90118401803577,41.23904825311922
Yes,False,High,Sci-Fi,57.71566002033578,47.42890669853596,49.487904712061955,64.75463690813213,67.97002636708517,61.85922669877999
Yes,True,Low,Drama,75.45012293631606,81.355629277556,70.72923946051077,59.74546448466898,66.72120311828108,31.246308532930737
Yes,True,High,Sci-Fi,60.9914970891399,60.060105890065444,51.85268790690296,55.16635750525456,51.84147796962659,37.7913183995846
No,False,High,Sci-Fi,40.98384186525014,37.03376221081508,46.02866320219146,44.774254634289825,50.985147308032836,47.10270818501426
Yes,True,High,Drama,47.8198881220249,45.05139292961714,52.07842091873408,51.07664608923439,42.05956825176875,69.2212961115798
No,False,Low,Sci-Fi,45.26225714131417,47.98422493586919,45.15642280174687,42.68315204579642,51.164780685552934,52.03023433107103
No,True,High,Action,47.09482133032986,51.71560620653858,44.57176288532368,70.2070484450604,63.010452506368566,74.75397484672054
Yes,False,High,Sci-Fi,42.780762083471835,44.42744638058477,34.69104756678273,37.34792012940513,32.58930115723628,82.51047416489197
Yes,False,Low,Drama,66.34103610030543,70.65246305515072,69.0694966406966,38.248271003190055,39.71161364396284,55.3703530546756
No,True,Low,Horror,45.41838285241681,41.58806660366399,41.57151251918965,68.4744681063502,60.43443564060265,37.823288695937535
Yes,True,High,Sci-Fi,56.273102536111885,65.30176107734006,57.83450568816206,70.57097150282097,69.90871543153223,74.48519934414072
Yes,False,High,Comedy,47.921494517154144,55.65655197775611,43.07803633631385,53.63146230184408,50.249868744836135,36.87650742217698
No,False,High,Action,37.99050240014644,41.616492652480204,38.540717591181924,44.552588704548484,53.45883125529987,46.4510444234177
No,True,High,Action,50.59047745228665,56.82569735319461,57.86502480077016,49.64923001217374,52.76380346310238,34.48403593610419
Yes,True,High,Comedy,56.43037226894911,55.187409191710614,45.64211032317139,50.4260236072524,41.693162938519485,74.44747088031514
No,False,Low,Comedy,53.55580968308732,48.73633646521062,45.001752367763395,49.131423054865444,63.15817139039136,68.58128523831635
Yes,True,Low,Sci-Fi,15.834367802702625,18.879094674542344,30.007377697682863,48.93359413907032,53.752177685181685,84.27428587436415
Yes,False,High,Comedy,28.281692484896862,43.38245237855629,30.333410573147653,51.85164727938107,40.780037486806734,53.38116585734896
Yes,False,High,Horror,60.49763003735373,65.9440739292748,57.67518735575657,49.953034847568176,43.69226952439135,47.64037262383825
No,False,Low,Drama,38.5278413002678,46.03456541546018,43.80632878044452,43.81494114420659,37.613029491551806,52.127840484945594
No,False,High,Comedy,43.38394461594086,53.75970205353628,51.73330965974725,67.95504787107573,68.78503425838554,40.00843837605342
No,True,High,Comedy,37.95242788298105,42.876247829188486,37.05331365269428,28.51218555374107,25.241394959161923,81.42977670943343
No,True,High,Horror,56.8466382467176,57.02532454908825,57.677994260675895,67.67104152979198,62.11269664286765,110.6495086294092
No,True,High,Action,56.81462799384208,62.41964764264724,71.90626645642806,46.44074554465012,52.31282746781319,49.14282303184438
Yes,True,High,Action,58.55314565262793,56.29568722112308,66.22222384130974,53.978833463522975,59.229000956060574,68.89047121362347
Yes,True,Low,Sci-Fi,66.901038174075,55.041639957786565,56.85694157919405,53.72061458214723,48.687699787070535,57.66766311791413
Yes,True,High,Horror,72.06195504242103,69.96186131148167,70.89344265372968,41.3349332379454,45.3312104877005,66.62610642252736
Yes,True,High,Drama,38.97808189945318,44.63488070721597,40.786797471869235,57.77840454054806,58.13920365184695,75.89548028706209
No,False,High,Drama,41.68972852417211,54.483074590569956,42.015706674727866,56.030914658008044,56.12121894259721,42.85362946748448
Yes,True,Low,Horror,59.76411174109635,60.295580710017916,54.4360916606509,58.82983682477717,57.37294652763431,52.82114172554111
No,True,Low,Drama,62.84723238224655,56.06314862648366,63.559037875602144,41.20476316758997,37.7166669256772,78.04733339905026
Yes,False,Low,Action,41.915079578990465,41.61436677763667,41.726343138958654,51.239934375612904,41.85595824613549,67.6325234181121
No,True,Low,Drama,43.433854646509666,41.881682419118256,40.66333897209836,50.952149618970886,37.514832346503844,64.90979614091833
No,True,High,Drama,35.60971724548595,44.2203541338345,39.642508344100584,43.47202372395298,44.471537613841605,67.64525761119324
Yes,False,Low,Horror,34.35579477629437,36.30343164325271,38.94816796487268,27.307692952981455,27.464427838705102,69.11837263824803
Yes,True,High,Horror,39.669956153382266,39.10073464024258,33.44719808511233,31.31585545554583,27.25512678367957,77.36645128105683
Yes,True,High,Drama,35.077863839666435,41.412484842024746,33.71884735501965,41.05476349253341,40.72203955804247,71.30660457493829
Yes,True,Low,Comedy,46.58165204051317,48.04613050040657,50.948704099845195,52.05713593381469,40.851685111595714,59.239099852543816
No,False,Low,Horror,47.15083825483393,41.58188564445567,51.986712819324076,45.02279256522556,45.53938144372202,65.29554575347599
Yes,True,Low,Sci-Fi,48.083160401627154,55.47039745989096,53.747635697493926,47.68169816247577,43.11314620228027,58.988565054858746
Yes,True,Low,Sci-Fi,45.968452857039146,45.348031273779135,50.07884488770155,48.655491738874375,29.79174634521839,48.80784444692445
No,False,Low,Action,41.512313758503126,47.91146315629587,51.72863189615089,42.64078698131428,59.650509196116325,59.22558821967499
Yes,True,High,Drama,42.35248664363249,49.429203923624996,40.59738634184501,49.17857544941773,45.1235437174519,58.29284171520913
Yes,False,Low,Comedy,29.480962932833524,36.15748305088768,34.395983154584506,45.052885911758295,39.420831106120595,34.52862063304464
Yes,False,Low,Action,54.76250985187054,62.375616258475304,52.543082679960904,59.76620731307484,61.5871364297542,71.62402439133075
Yes,True,Low,Drama,66.72675527880142,62.053641781489276,60.91988610085608,42.14178183586735,46.674059561908315,74.16695168442932
Yes,False,High,Horror,44.63976367996194,47.123546634271,43.710512842549086,46.46849394421341,51.78325108097899,68.1571335969487
No,False,Low,Sci-Fi,41.65762741572571,46.36626306883643,44.24136554114113,46.26127608422689,51.121699732603425,73.27058729584282
Yes,True,High,Comedy,59.4942927235959,63.2164164100272,57.30674509510319,66.10681209504286,66.03408911139415,57.36136296672675
Yes,False,Low,Sci-Fi,55.32990617063713,34.155940094816,43.38945090152703,66.02035662762992,75.92970307960502,52.288888330492014
Yes,False,Low,Horror,60.56296663550105,50.163018035388674,59.52216140467755,62.08077848286701,65.06513408823155,74.23358055595081
Yes,True,High,Drama,43.48664392208312,43.371116983694016,56.750995092511545,58.33427974751257,54.965913768194405,44.118248386121884
Yes,True,Low,Horror,71.38070318293438,66.64473497430109,55.26068924013525,46.743147516105005,50.25639520655922,43.598393614221635
No,True,High,Horror,54.49765224026591,61.25912244899746,53.26270295218738,38.44789086442089,48.83518952630101,66.72208091110062
Yes,False,High,Sci-Fi,59.474615849473146,54.884482195611284,59.13637840616351,41.13872697000842,43.629303770279776,66.31144796537569
No,True,High,Comedy,54.846525612328335,59.90455628386021,55.500046585331624,70.43279433848673,59.535539345727585,73.95108688953347
No,False,Low,Horror,50.378008630433754,47.69012591835222,38.88042952719518,60.41697113737882,59.31208131285439,34.343364748077605
Yes,False,Low,Sci-Fi,39.56950557307565,46.067075748126236,42.97866161045676,57.67002409521212,50.86230974297085,58.53386638809751
Yes,False,Low,Comedy,56.41520423869217,60.562339899758136,59.20320758275904,58.80035567120335,42.82216353122421,43.044499187018616
Yes,False,High,Drama,57.34642718383176,52.49384688849536,49.7281677474344,52.71294456002785,55.83798588674038,72.8294131980347
Yes,False,Low,Drama,26.260849180895953,37.51248743791838,37.983990252289466,45.972379110081874,47.057271392637276,80.00623572941275
No,False,High,Action,68.50073722562547,70.68644599458048,68.63524175833959,46.27572626962369,40.38322859074266,67.56743515282959
Yes,False,Low,Sci-Fi,57.81298707360506,67.01387572197964,57.15931062467952,60.054686526191894,64.62642174818163,51.63228217119845
Yes,True,High,Comedy,53.799569391168916,52.74000810582867,54.459108358305365,61.212740126144624,58.633333058988924,48.77122270990059
Yes,True,High,Horror,52.614557359055205,48.35484578219364,44.87753219779484,53.630481586771936,52.79823491429195,53.822571040129475
Yes,False,High,Drama,55.63817767183565,47.59950566945342,46.959418614139615,50.82087958194338,47.12542294012272,47.38313411741564
Yes,False,Low,Comedy,56.3802022585605,62.25457673789732,66.32339815869027,46.50430675173644,38.84027796629283,57.611382764820625
Yes,True,High,Sci-Fi,29.872815383776327,22.634749988304797,29.28102219611244,49.345002040478114,49.994173981657944,48.73701874315425
No,False,High,Action,69.40994398745805,62.59318169186703,58.12289359386263,37.50048346948449,43.201367350297566,39.27526335310445
No,True,High,Drama,43.151020015953954,43.95846034991835,48.37488109501907,67.98538303619182,72.30575938941196,65.70969641917739
Yes,True,High,Comedy,57.27921781803998,45.57714271453882,56.23858801618193,40.47081143166478,47.08794914666003,66.86736031875999
Yes,True,High,Comedy,46.196107336403756,55.79416384202869,52.63454648357662,48.37798595020273,41.147031286205625,85.49129988602536
Yes,False,High,Comedy,67.95809481126814,61.549974060058595,73.12667823599186,51.808348267564085,64.75552963969355,53.502093759986174
No,False,Low,Sci-Fi,48.741211727099014,53.92779395248615,59.91747315327373,76.6484611648455,74.78512664334454,31.646930150266062
Yes,True,Low,Sci-Fi,70.88973633951463,69.98998261722579,61.0710641236938,54.97701824088706,71.67682966939422,72.22952133990306
No,True,High,Sci-Fi,55.18378639237217,54.65735451515067,54.733474964485204,32.56353458177831,29.490484418715745,73.91634382271293
Yes,True,Low,Horror,45.298560855666466,29.883293165038967,50.22966477319611,36.85759163175081,42.70248127228396,77.13002457123524
Yes,True,Low,Comedy,56.51762463354605,42.7305590794317,62.25492008586909,42.32177196363267,56.608392759538724,82.06986505073941
Yes,True,High,Drama,51.775096911950776,50.01458917147551,46.98445121831219,55.960811234647366,55.8814409137215,82.28296093526755
Yes,False,High,Sci-Fi,33.83932706812995,37.995335149030474,49.21004940140338,60.3660399896183,51.80938091705438,45.34835328250167
No,True,High,Sci-Fi,61.88269725420599,57.21387911923743,57.5903812013405,49.4411980207835,53.14018630490154,83.22116332246296
No,False,Low,Comedy,57.282930853962064,49.87994603984237,57.697099987841405,51.351417539230354,56.885729628116565,55.07947042771691
Yes,True,High,Sci-Fi,55.88191730709709,54.78831389332373,59.413321570374336,29.433596805332286,33.789502272026496,71.97655241825476
Yes,False,Low,Horror,45.02467658356537,39.80193992868948,53.460759015285014,65.4395480532876,58.94072365222561,63.89239081546269
No,False,High,Horror,35.68648024048751,47.601132588722386,54.53590665937389,38.1069936794622,42.031397204933114,45.40876343479823
No,False,Low,Sci-Fi,58.9549180556717,54.437608999108605,55.04029010171443,30.384290688555353,34.71011721975611,77.40537521184743
No,False,High,Comedy,40.24726498681028,41.764987578868094,53.267432899234066,34.60703324161203,38.87234306359578,53.15847726425332
No,False,High,Comedy,10.417349105365398,13.654399556621538,29.306739440806883,65.08648930829972,57.97501468721253,87.8816164285898
Yes,False,Low,Comedy,43.38970098272716,43.58447415979043,58.101771085925925,63.74218990484585,64.7250837696856,48.55135202008828
No,True,Low,Action,42.10934986101006,51.819951868485695,44.1006178186051,49.98973471929705,48.05483863003583,44.933232879232975
Yes,False,Low,Sci-Fi,54.79595291302124,57.798743518740785,55.04348178386144,54.74245614107647,53.68844166503589,50.05694085556397
No,True,Low,Comedy,77.01728261447627,74.0486952361678,63.61468928303276,44.00804421566766,31.695617190153335,82.42801911643197
No,False,Low,Horror,72.69850080321478,69.19484384098374,68.01449708176463,39.40501504333505,38.04119325502475,36.49200095359244
No,False,Low,Drama,46.44174812542453,39.65915854795263,51.45232954330749,56.395699221705925,52.93792627251576,73.69599704154085
No,True,High,Drama,43.63459607590344,52.24507206672847,34.60128675870629,61.13411738593067,46.52622801755893,87.48540764047416
No,False,Low,Comedy,57.299670747122505,57.9582909754962,54.357276179188865,66.54395932562944,65.99437357176878,57.459274148121345
Yes,True,High,Drama,49.99547011731615,46.98169008172143,56.02188728917697,52.68300797614526,38.738464705056884,54.103704243109796
Yes,True,High,Drama,53.718054655550105,52.12210011198403,53.14594485960001,55.127865082389754,67.58135009390635,61.19843929444572
No,True,Low,Action,48.57238113279201,33.16861111304338,48.55953405516904,44.30583134688223,46.44513370682879,43.16386257297735
No,True,High,Horror,56.62918316136494,58.21471782161113,55.339436435503615,40.143791405967185,45.40698876581029,99.72396349353392
Yes,False,Low,Horror,42.29375849525809,36.59174094255396,40.34181129453073,47.74887024658409,35.13884524267439,70.04715644505217
No,False,Low,Action,61.24641237898514,64.57537997462595,61.0672908660565,66.43231106169279,63.748893153543825,41.692260718673495
No,True,High,Action,48.69896548742601,47.9543928980917,44.93454932968215,54.44922017531969,47.51593289456077,47.89218645995742
Yes,False,High,Drama,53.043653766814494,58.28181346671546,46.3559129147192,53.33981046538153,47.88303951150725,62.68700685364485
No,False,Low,Sci-Fi,29.81926302242784,39.70219486980423,42.08720117252234,55.55239295661945,51.86910162023356,40.58364741152539
No,True,Low,Drama,50.250248607686935,64.5423373255984,57.219838190836256,47.266411223257684,48.54917552892411,37.43518360368415
Yes,False,High,Action,36.354286931870455,36.374082248153144,45.24574512366246,56.743550235491206,61.56443273674903,64.4065212146916
Yes,True,High,Horror,55.91002956363134,53.43428101996262,54.55277113750487,50.087780988060835,53.335882971838394,75.08997509449023
Yes,True,High,Drama,58.11801546043054,59.106482710080684,59.419211646104515,45.18117665894568,44.06042865051683,73.72832943756632
No,False,High,Sci-Fi,49.02275102848834,38.80234577532169,48.98791415468295,71.18855304902176,69.62179368998424,59.103936452805236
Yes,False,Low,Drama,37.231850538135326,41.139997541875715,40.712885579182746,50.51570193725055,67.94305691979953,55.88235888565846
Yes,False,Low,Comedy,52.53133824143938,61.22437805398264,62.34907557000823,53.592162169657094,55.34348509555042,60.77505283350651
Yes,True,Low,Drama,36.462867637578746,48.47185680352049,41.9034584740278,45.28399286769936,39.25300487852456,74.88190558135591
Yes,True,Low,Action,45.49806588094927,55.24493005450636,47.398371546238145,68.31534440691257,59.724023252270094,41.148479783107376
Yes,False,High,Horror,51.77880791606249,43.786030972011055,46.3451776813234,35.731710480387605,31.212032995482677,48.33873536701212
Yes,False,High,Horror,65.67008547698616,71.74989885048326,63.37154311958464,63.56002192783133,67.03478378068192,54.33351039911415
No,False,Low,Action,51.704021573053275,51.18973235979659,57.537084046977135,36.61026962578498,30.398927951046986,56.366409814813984
No,False,Low,Comedy,49.242838193659175,58.23138763530103,52.37268012851198,36.66381966793068,39.61076441663644,59.18293624353433
Yes,True,Low,Action,49.84468471092764,55.40121689025138,51.97006858741571,70.39730586798052,65.93290753559502,59.6264597045577
Yes,False,Low,Drama,55.85661630462136,47.84971657275555,45.63457728718895,58.577135061364054,68.24078599770105,70.1103706624472
Yes,True,Low,Action,55.930080303138865,50.27893911719451,52.647824861275645,40.36200243744692,37.68938185717283,33.557756667356756
No,True,Low,Action,61.18354891009895,64.66522329266027,65.78349067859689,56.00479054032404,55.01002884864586,35.97839921283198
No,False,Low,Comedy,54.725103826375296,49.29500884997876,51.10533105878152,65.92412438906307,68.91595922740186,50.0220844730318
No,False,Low,Drama,21.791004293845198,11.664845849713817,-0.02138060333954428,31.814070850251372,29.598225124467188,72.95384033880148
No,False,Low,Sci-Fi,44.052975058228995,31.00004522908034,41.41380059272473,58.027337046663405,63.23771313528281,50.22075331716683
No,True,High,Sci-Fi,62.075291171498904,64.16304627997,62.82501061028761,56.215022209773124,48.05921724679225,59.38376641088573
No,False,Low,Horror,49.6041244418527,52.30820402074713,44.85163454172689,54.24917515833717,57.348455215189006,61.922106345180154
No,False,High,Action,47.80926977933032,41.67393973209218,44.65632230600156,76.3896124273689,79.07733480521928,64.7414513319094
No,True,High,Horror,63.70238356131524,55.72870786517726,68.32284267768057,46.910428545439565,49.66869279539343,83.46862668299501
No,False,Low,Comedy,57.54375961662172,52.26609173343228,51.03096689677356,56.94187023743017,62.76740819965252,70.41966267506868
Yes,True,Low,Sci-Fi,41.440998356322496,38.35663643413287,26.576754740949248,33.31494348894146,40.4994551814165,74.96194713579338
Yes,False,High,Action,36.39828341693431,32.472028395376235,34.01043758187636,42.08814147803727,46.46938045247082,58.09805438818941
Yes,True,High,Comedy,43.420099847950894,49.78828554455438,53.04711456319124,51.056457774401956,43.26713473156416,82.1025578254488
Yes,False,Low,Comedy,44.57236821759414,50.825382902805636,50.74086657498023,55.061508490557756,54.785951365706595,61.074114934008335
No,False,High,Action,73.60404919765105,67.72283011253258,57.39791150711218,52.66611364011501,49.42738426493669,30.67019706256513
No,True,Low,Comedy,46.26057630323697,40.845862682496175,39.3185366630085,61.050842206734124,56.645839782227,96.87579994241499
Yes,True,Low,Action,49.03522481618703,57.030447797421814,52.08197462898577,57.62833977018083,48.98927647429229,60.69273903285412
No,False,Low,Action,40.320779712375995,45.66339488010819,40.792136834603845,27.954969592042673,31.219235670515708,67.94658752422757
Yes,True,High,Drama,38.84894792706555,42.887704693037136,40.54451695939484,44.048291165748196,44.40178292922698,43.97085806422497
No,True,High,Horror,39.469909761191275,23.118546126072737,27.037660779175194,48.50101356308947,44.355089664573946,92.95679173658195
Yes,True,Low,Comedy,42.02710210212424,52.74026229856904,49.74737137014811,49.1487134390393,48.974610469761615,48.101191279791735
No,True,High,Comedy,53.12787044499237,55.440967543376345,46.892285035650396,53.44822845848394,52.04801404627797,54.22129784860519
No,False,High,Drama,42.13318272657244,47.12292722553433,51.191208470776076,47.50116909115226,41.025460628919795,37.06358149631499
Yes,False,High,Drama,70.41878921318671,73.24840992539082,68.36136103287072,53.84559202286252,47.86026391634261,65.46866544041637
No,True,High,Drama,73.29963142403463,67.58249628435726,62.68502130843653,74.98509048564621,69.93075277320476,55.77726931094342
Yes,True,High,Sci-Fi,41.24253442805518,45.09399969593399,43.71324508287641,42.63793398550975,40.709810973276696,36.846087173369426
Yes,True,High,Sci-Fi,27.718383676643903,24.435885397815632,29.073728023906703,43.93316672758062,46.87952581113626,58.98643608317028
Yes,True,High,Sci-Fi,49.061177812427836,43.1704008703002,52.433618162760965,58.1127938067958,50.835383906066056,61.42192439514107
Yes,False,Low,Action,47.08508691953156,57.81942004550882,58.185722986863205,37.64149711498842,31.93580264029474,56.2878598793852
No,False,High,Comedy,33.77442473094157,46.08323348371964,39.605324822404654,61.322052845096366,73.80104550098069,32.68668036814291
No,True,High,Horror,45.46142607421241,39.43628353263474,43.63491279749834,41.89505039880814,37.97662261957091,64.36193710844636
No,True,High,Action,63.714500065036326,62.079944313320205,63.881500765828456,46.89603339146312,46.564931151300904,40.985395550297945
Yes,True,High,Comedy,50.956908091454245,53.16231654927046,50.59271910890391,55.347882446628425,57.987009746919064,73.338255240718
No,False,High,Comedy,62.21341694271092,53.04618926038149,57.78957916249393,41.54790928267188,49.26268115778239,51.6688351947549
Yes,True,High,Drama,46.69015606643287,40.97399930138438,37.57776043464168,41.56685758168363,37.30054388248956,73.9142833592293
No,False,High,Drama,41.32555398987037,49.0735205208888,45.8927059576595,64.80909251426995,69.00117069258789,60.211242897026644
No,True,High,Action,43.147470022385384,39.302086736895276,47.97995608917405,40.574128186302595,37.96593604681372,60.9809223065243
No,False,Low,Drama,45.93419414718615,44.20683894736046,49.05722287523003,56.368350667360595,50.591280598619335,79.1444608429891
Yes,True,High,Comedy,64.31801247473518,62.02503888223773,66.05948517124706,36.6164092544632,57.62776189013728,47.771015634606286
No,False,High,Drama,47.35841782465131,37.912186294177886,31.396182883770333,40.695146160086665,46.43896264540727,43.56339100335078
No,True,High,Sci-Fi,48.462500588947485,53.79172260337933,48.81135177500011,50.90922223412682,52.893391182794126,68.33552609309375
Yes,True,High,Drama,52.2896254523655,57.12722049216187,42.9963948872629,48.84262100889489,55.28478953304662,40.28926735265851
No,True,Low,Comedy,56.009617870551445,59.956635976974894,51.16543017243548,49.950066111800474,48.750860565407976,48.01831915952622
Yes,False,Low,Action,38.38305434449908,46.77827868009044,37.5009331602209,40.51302286885877,31.34671734645813,36.31257579866332
No,True,Low,Horror,55.93285443555642,59.32312603843709,62.622146639838,56.341988016682464,62.901687887974326,77.27733843329071
Yes,False,Low,Drama,41.91561407909511,49.42107005623243,38.323560340618386,63.13493392606321,56.92417896876411,44.959873864788904
Yes,False,Low,Comedy,53.05369837527179,65.89097084677935,63.885903196240704,59.65279149988128,70.45060351226428,50.18580936055129
No,True,Low,Horror,39.342443028397554,43.56695875078355,48.133183012170306,53.53412815417137,55.87924544485126,40.649212613262634
Yes,True,Low,Horror,27.908761816665546,41.459715823884245,36.60014520827651,53.856110411360305,62.17261773746662,54.218680407572776
Yes,True,Low,Sci-Fi,58.09782283444993,63.016159969327944,53.37622516697569,50.46692419130939,59.304565637346016,57.85583453191753
Yes,False,Low,Horror,45.58816627115629,56.10008794370241,47.870213798332294,41.73749516635484,39.94943326737586,72.3896558465551
Yes,True,Low,Comedy,29.82184225203647,30.914162330567116,28.565391679532006,58.642458958457844,64.15719526748043,40.170655171045084
Yes,False,Low,Comedy,50.39657166176006,50.952428360243864,53.22048307373252,51.81265512368024,55.144350423297546,50.98617100619526
Yes,False,Low,Drama,52.945345094487315,55.35688204554035,67.35207252810679,53.20062342161884,46.65899967720339,81.3410770132998
No,True,Low,Drama,60.539341489400776,64.36199472528197,65.42438099440633,51.05099097039715,56.44652782601624,75.6158970741496
Yes,True,Low,Drama,37.11449093364316,49.88081908628084,47.67174067913415,21.39787458362519,29.166989532827735,49.83292086379094
Yes,True,Low,Horror,57.39138625005191,48.886534619869856,44.85447646308741,51.21525884555583,63.335661104873786,59.257902970145416
No,True,Low,Horror,58.9670120313152,49.796286939583304,53.34164543821911,34.29085841120203,41.59903876879302,89.52052858962274
No,True,High,Sci-Fi,53.26770774876768,54.629437337618214,68.22029323751231,27.68785725122582,25.425751447120806,42.09026594936257
No,True,Low,Drama,39.54946587964639,49.44235942828008,43.23644272392784,45.12302913888855,40.159662593780844,31.18108488374798
No,False,High,Action,43.333348324780594,37.528523620454095,46.42481793664524,56.348361066881054,46.75507197240657,51.95858486372701
